avances_id,accion_id,descripcion,fecha_corte,estado,porcentaje,tipo_calificacion
404,404,"La División de Recursos Humanos tramito la solicitud y de los estudios previos y la necesidad para contratar los servicios del cálculo actuarial de la vigencia.

se anexa informe del actuario",31/10/2018,en_progreso,,
405,405,"una vez realizado el estudio previo el se realizo la necesidad y el contrato del actuario dentro de la vigencia correspondiente para el estudio del caclulo.

se anexa informe del actuario",31/10/2018,en_progreso,,
406,406,"La División de Recursos Humanos mediante oficio número DRH 0948IE 11501 envió el informe del actuarial a la sección de contabilidad.

se anexa oficio ",31/10/2018,en_progreso,,
407,407,,31/10/2018,en_progreso,,
408,408,"La División de Recursos Humanos tramito la solicitud y de los estudios previos y la necesidad para contratar los servicios del cálculo actuarial de la vigencia.

se anexa informe del actuario",31/10/2018,en_progreso,,
409,409,"La División de Recursos Humanos tramito la solicitud y de los estudios previos y la necesidad para contratar los servicios del cálculo actuarial de la vigencia.

se anexa informe del actuario

se anexa informe del actuario",31/10/2018,en_progreso,,
410,410,"La División de Recursos Humanos mediante oficio número DRH 0948IE 11501 envió el informe del actuarial a la sección de contabilidad.  

se anexa oficio ",31/10/2018,en_progreso,,
411,411,,31/10/2018,en_progreso,,
412,412,Esta acción no corresponde a la Sección de Contabilidad.,31/10/2018,en_progreso,,
413,413,"
La Sección de Contabilidad mediante circular definió la cuenta a utilizar para efectos del reconocimiento de los intereses de mora.  

2.3.12.18 Circular de Gastos Instereses de Mora.pdf",31/10/2018,en_progreso,,
414,414,"La Resolución  247 del 30 de julio de 2018  firmada por el Rector de la Universidad Distrital, actualiza y regula el reglamento para el manejo de excedentes.",31/10/2018,en_progreso,,
415,415,"La Sección de Contabilidad cumplió con las acciones planteadas para subsanar este hallazgo, sin embargo la Contraloría al realizar la revisión, determino que las acciones de mejora no subsanaron lo relacionado con la periodicidad en que debe reunir el com",31/10/2018,en_progreso,,
416,416,"La Sección de Contabilidad cumplió con las acciones planteadas para subsanar este hallazgo, sin embargo la Contraloría al realizar la revisión, determino que las acciones de mejora no subsanaron lo relacionado con la periodicidad en que debe reunir el com",31/10/2018,en_progreso,,
417,417,"Los profesionales contratos para realizar el análisis y el cobro y consulta ex pot y cobro de cuotas informe que a la fecha se han revisado 272 hojas de vida.  

se anexa base de datos en excel de los pensionados",31/10/2018,en_progreso,,
418,418,"Los profesionales contratos para realizar el análisis y el cobro y consulta ex pot y cobro de cuotas informe que a la fecha se han revisado 272 hojas de vida.  

se anexa base de datos en excel de los pensionados",31/10/2018,en_progreso,,
419,419,"Se adjuntan los infofmes finales de los contrato del año 2017 (Milton, Andres, Candy).",31/10/2018,en_progreso,,
420,420,"se concluyó que con el informe de cumplimiento del abogado externo, incluido el relacionado con la información contenida en el Drive, es suficiente para garantizar el adecuado cumplimiento de la obligación a  cargo de ellos, consistente en informar cada m",31/10/2018,en_progreso,,
421,421,"El punto de control se establecio de forma mensual, se confronta informe mensual de cumpliento con procesos registrados en sistema Siproj. Adjunta evidencia.",31/10/2018,en_progreso,,
422,422,"se concluyó que con el informe de cumplimiento del abogado externo, incluido el relacionado con la información contenida en el Drive, es suficiente para garantizar el adecuado cumplimiento de la obligación a  cargo de ellos, consistente en informar cada m",31/10/2018,en_progreso,,
423,423,"El punto de control se establecio de forma mensual, se confronta informe mensual de cumpliento con procesos registrados en sistema Siproj. Adjunta evidencia.",31/10/2018,en_progreso,,
424,424,"se concluyó que con el informe de cumplimiento del abogado externo, incluido el relacionado con la información contenida en el Drive, es suficiente para garantizar el adecuado cumplimiento de la obligación a  cargo de ellos, consistente en informar cada m",31/10/2018,en_progreso,,
425,425,"El punto de control se establecio de forma mensual, se confronta informe mensual de cumpliento con procesos registrados en sistema Siproj. Adjunta evidencia.",31/10/2018,en_progreso,,
426,426,Se adjuntan los soportes entregados por los abogados donde se hace el estudio.,31/10/2018,en_progreso,,
427,427,"SE ENVIO CORREO SOLICITANDO INFORME DESDE OFICINA ASESORA JURIDICA: Diana Pirachica, envia infome escrito el dia 26 de noviembre  de 2018.  donde describe la acción de acuerdo del estado actual de los cobors coactivos.",31/10/2018,en_progreso,,
428,428," Como quiera que NO podia la Universidad aplicar subrogación inmediata como lo pretendia la Contraloría de Bogotá, por una parte porque se demostro que no todos los 106 casos eran de incompatibilidad pensional (más de  48 no lo eran y estamos pendientes d",31/10/2018,en_progreso,,
429,429,"Tema de Docencia, alli se genero la cusa de los mayores puntajes. Adjunta evidencias de gestión ",31/10/2018,en_progreso,,
430,430,"La gestión de Extensión se soporta en la Circular 04 de 2018, mediante la cual se establece el criterio de archivo y digitalización de las carpetas de los proyectos de Extensión.
Finalmente, en la Página Web del IDEXUD, se encuentran establecidos y de acc",31/10/2018,en_progreso,,
431,431,Nuevo numeral de Hallazgo 3.1.2.2.31 se establecieron cuatro (4) nuevas acciones,31/10/2018,en_progreso,,
